EQM1 Código;EQM1;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Clase de vía;Tipo de asiento - Sobre Balasto;Estado Elemento Inventario;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
13112;S. Vicenç de Calders - VIA;TRMV - 72201 EL VENDRELL - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;3110;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;28,19;29,19;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455040;022400010;SANT VICENÇ DE CALDERS-L ARBOÇ                                                                                                  ;25,177;36,516
12111;Huesca - VIA;TRMV - 74205 RIGLOS-CONCILIO (42,194) - 74206 RIGLOS (44,5) - HOYA DE HUESCA-JACA, U;2510;HOYA DE HUESCA-JACA, U;42,194;44,5;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107454778;022040030;AYERBE-SANTA MARIA Y LA PEÑA                                                                                                    ;34,96;53,594
14117;Ripoll - VIA;TRMV - 77306 LA MOLINA (35,284) - 77307 URTX-ALP (41,1) - RIPOLL-LA TOUR DE CAROL, U;3610;RIPOLL-LA TOUR DE CAROL, U;35,284;41,1;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455330;022220090;PLANOLES-PUIGCERDA                                                                                                              ;20,21;48,6
14117;Ripoll - VIA;TRMV - 77307 URTX-ALP (42,1) - 77309 PUIGCERDA (48,225) - RIPOLL-LA TOUR DE CAROL, U;3610;RIPOLL-LA TOUR DE CAROL, U;42,1;48,225;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455331;022220090;PLANOLES-PUIGCERDA                                                                                                              ;20,21;48,6
14112;Montcada Bifurcaçiò - VIA;TRMV - 78706 CERDANYOLA DEL VALLES - CERDENYOLA UNIVERSIDAD-CERDENYOLA DEL VALLES, U;2820;CERDENYOLA UNIVERSIDAD-CERDENYOLA DEL VALLES, U;3,;3,5;224;2 ;CERDANYOLA UNIV.- CERDANYOLA DEL VALLES;;;En Servicio/Mantenible;107454969;022240010;CERDANYOLA UNIVERSITAT-CERDANYOLA DEL VALLES                                                                                    ;-0,49;3,5
12123;Alagon-VIA;TRMV - 81208 PEDROLA (33,829) - 81207 LUCENI (37,179) - CASETAS-CASTEJON DE EBRO, II;2210;CASETAS-CASTEJON DE EBRO, II;33,829;37,179;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;;;En Servicio/Mantenible;107454588;017000020;CABAÑAS DE EBRO-CORTES DE NAVARRA                                                                                               ;29,901;53,4
13111;Tarragona - VIA;TRMV - A6541 AGUJA CLASIF. KM. 272,0. - PORT AVENTURA - TARRAGONA, I (ANCHO IBÉRICO);300049;PORT AVENTURA - TARRAGONA, I (ANCHO IBÉRICO);271,487;272,487;630;2 ;PORT AVENTURA - TARRAGONA;;;En Servicio/Mantenible;107459185;026300020;AGUJA CLASIF. KM. 272,0. - TARRAGONA PORT                                                                                       ;271,987;273,875
14111;L Hospitalet - VIA;TRMV - B7173 BELLVITGE AGUJA K.M. 674,8 - SAN VICENTE DE CALDERS-BARCELONA SANTS, II;200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;674,3;675,3;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107458278;022000560;BELLVITGE AGUJA KM. 674,8-BARCELONA-SANTS                                                                                       ;674,8;676,582
14118;Mataro - VIA;TRMV - B7943 BIF. SAGRERA-AG.KM. 108,0 - VIA 3/DP TALGO DE BIF. SAGRERA-AG.KM. 108,0;997183;VIA 3/DP TALGO DE BIF. SAGRERA-AG.KM. 108,0;108,183;108,244;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107468890;022760140;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;108,183;108,244
12106;Zaragoza - VIA;TRMV - 67019 LECHAGO (16,214) - 67018 CUENCABUENA (21,747) - CAMINREAL-BIF. TERUEL, U;2300;CAMINREAL-BIF. TERUEL, U;16,214;21,747;610;2 ;BIF. TERUEL - SAGUNT;;;En Servicio/Mantenible;107454615;026100050;BADULES (APD)-NAVARRETE                                                                                                         ;13,06;38,328
12104;Calatayud - VIA;TRMV - 70500 ARIZA (205,38) - 70501 CETINA (213,188) - S. FERNANDO-CALATAYUD, II (G2);200090;S. FERNANDO-CALATAYUD, II (G2);205,38;213,188;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107458230;022000180;ARIZA-CALATAYUD                                                                                                                 ;205,043;245,091
12104;Calatayud - VIA;TRMV - 70500 ARIZA (205,38) - 70501 CETINA (213,188) - S. FERNANDO-MIRAFLORES, I (G1);200010;S. FERNANDO-MIRAFLORES, I (G1);205,38;213,188;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457917;022000180;ARIZA-CALATAYUD                                                                                                                 ;205,043;244,627
12105;Ricla-La Almunia - VIA;TRMV - 70706 GRISEN (,858) - 81209 CABAÑAS DE EBRO (5,3) - GRISEN-CABAÑAS DE EBRO, II;200270;GRISEN-CABAÑAS DE EBRO, II;0,858;5,3;702;2 ;GRISEN-CABAÑAS DE EBRO;;;En Servicio/Mantenible;107458454;027020010;GRISEN-CABAÑAS DE EBRO                                                                                                          ;0,358;5,933
12108;Caspe - VIA;TRMV - 71105 QUINTO (384,792) - 71108 LA ZAIDA-SASTAGO (396,588) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;384,792;396,588;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454697;022100040;LA CARTUJA-AGUJA KM. 351,1-LA ZAIDA-SASTAGO                                                                                     ;351,1;396,825
12108;Caspe - VIA;TRMV - 71109 AZAILA (406,3) - 71200 LA PUEBLA DE HIJAR (412,211) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;406,3;412,211;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454699;022100050;LA ZAIDA-SASTAGO-LA PUEBLA DE HIJAR                                                                                             ;396,825;412,652
13111;Tarragona - VIA;TRMV - 71403 TARRAGONA-MERCADERIES - AGUJA P.KM. 100/400 - TARRAGONA CLASIFICACION, I;2460;AGUJA P.KM. 100/400 - TARRAGONA CLASIFICACION, I;0,5;0,6;624;2 ;AG.CLAS.KM 100.4 - TARRAGONA;;;En Servicio/Mantenible;107454751;026240010;AGUJA CLASIF. KM. 100,4.-TARRAGONA-MERCADERIES                                                                                  ;0,;0,6
14113;Martorell - VIA;TRMV - 72204 VILAFRANCA DEL PENEDES - VIA 1/2 DE VILAFRANCA DEL PENEDES (ANCHO MIXTO);85702;VIA 1/2 DE VILAFRANCA DEL PENEDES (ANCHO MIXTO);48,645;48,735;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107470403;022400020;L ARBOÇ-VILAFRANCA DEL PENEDES                                                                                                  ;48,645;48,735
14113;Martorell - VIA;TRMV - 72204 VILAFRANCA DEL PENEDES - VIA 2/1 DE VILAFRANCA DEL PENEDES (ANCHO MIXTO);85708;VIA 2/1 DE VILAFRANCA DEL PENEDES (ANCHO MIXTO);47,994;48,086;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107470406;022400020;L ARBOÇ-VILAFRANCA DEL PENEDES                                                                                                  ;47,994;48,086
14113;Martorell - VIA;TRMV - 72210 CASTELLBISBAL - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;76,337;77,337;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455008;022400075;CASTELLBISBAL-CASTELLBISBAL-AGUJAS RUBI                                                                                         ;76,837;77,507
14113;Martorell - VIA;TRMV - 72300 MOLINS DE REI - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;84,388;85,732;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455013;022400130;MOLINS DE REI-L HOSPITALET DE LLOBREGAT                                                                                         ;85,307;95,197
14113;Martorell - VIA;TRMV - 72503 CERDANYOLA UNIVERSITAT - CERDENYOLA UNIVERSIDAD-CERDENYOLA DEL VALLES, U;2820;CERDENYOLA UNIVERSIDAD-CERDENYOLA DEL VALLES, U;-0,49;0,5;224;2 ;CERDANYOLA UNIV.- CERDANYOLA DEL VALLES;;;En Servicio/Mantenible;107454968;022240010;CERDANYOLA UNIVERSITAT-CERDANYOLA DEL VALLES                                                                                    ;-0,49;3,5
14116;Vic - VIA;TRMV - 77104 SANT MARTI DE CENTELLES - MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;47,298;47,725;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455283;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14112;Montcada Bifurcaçiò - VIA;TRMV - 78707 MONTCADA I REIXAC-SANTA MARIA - MANRESA-MONTCADA BIF. - BIF.VILANOVA, II;2810;MANRESA-MONTCADA BIF. - BIF.VILANOVA, II;352,817;353,817;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107454934;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;351,157;356,707
14120;Girona - VIA;TRMV - 79300 GIRONA (206,964) - 79301 CELRA (214,22) - BIF. AIGUES-POR BOU-CERBERE,II;200131;BIF. AIGUES-POR BOU-CERBERE,II;206,964;214,22;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107458369;022700130;GIRONA-VILAMALLA                                                                                                                ;205,572;241,627
12106;Zaragoza - VIA;TRMV - A7087 BIF. PLAZA AG. KM. 1,4 - BIF. PLAZA AG. KM 8,7-BIF. PLAZA AG. KM 1,4, II;200282;BIF. PLAZA AG. KM 8,7-BIF. PLAZA AG. KM 1,4, II;1,272;1,958;216;2 ;BIF. PLAZA-AG. KM. 1,4-BIF. PLAZA-AG. KM. 8,9;;;En Servicio/Mantenible;107458462;022160010;BIF.PLAZA-AG.KM.1,4-BIF.PLAZA-AG.KM.8,9                                                                                         ;0,;1,958
14121;Port Bou;TRMV - C7932 P.K.274,305(FRONTERA) LINEA 274 - PORT BOU-CAMBIADOR DE ANCHO-CERBERE, U;200510;PORT BOU-CAMBIADOR DE ANCHO-CERBERE, U;274,;274,305;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107458546;;;;
12106;Zaragoza - VIA;TRMV - 67011 ENCINACORBA (60,364) - 67010 CARIÑENA (70,543) - CAMINREAL-BIF. TERUEL, U;2300;CAMINREAL-BIF. TERUEL, U;60,364;70,543;610;2 ;BIF. TERUEL - SAGUNT;;;En Servicio/Mantenible;107454622;026100040;CARIÑENA-BADULES (APD)                                                                                                          ;38,328;70,702
12104;Calatayud - VIA;TRMV - 70504 ATECA (231,898) - 70505 TERRER (237,592) - S. FERNANDO-CALATAYUD, II (G2);200090;S. FERNANDO-CALATAYUD, II (G2);231,898;237,592;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107458234;022000180;ARIZA-CALATAYUD                                                                                                                 ;205,043;245,091
12104;Calatayud - VIA;TRMV - 70504 ATECA (231,898) - 70505 TERRER (237,592) - S. FERNANDO-MIRAFLORES, I (G1);200010;S. FERNANDO-MIRAFLORES, I (G1);231,898;237,592;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457921;022000180;ARIZA-CALATAYUD                                                                                                                 ;205,043;244,627
12105;Ricla-La Almunia - VIA;TRMV - 70605 MORES (264,105) - 70606 PURROY (266,336) - S. FERNANDO-MIRAFLORES, I (G1);200010;S. FERNANDO-MIRAFLORES, I (G1);264,105;266,336;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457928;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
13113;Reus - VIA;TRMV - 71307 LES BORGES DEL CAMP (572,108) - 71400 REUS (578,612) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;572,108;578,612;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454719;022100120;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
13111;Tarragona - VIA;TRMV - 71403 TARRAGONA-MERCADERIES - AGUJA P.KM. 100/400 - TARRAGONA CLASIFICACION, II;2470;AGUJA P.KM. 100/400 - TARRAGONA CLASIFICACION, II;0,5;0,6;624;2 ;AG.CLAS.KM 100.4 - TARRAGONA;;;En Servicio/Mantenible;107454754;026240010;AGUJA CLASIF. KM. 100,4.-TARRAGONA-MERCADERIES                                                                                  ;0,;0,6
13111;Tarragona - VIA;TRMV - 71403 TARRAGONA-MERCADERIES - TARRAGONA CLASIFICACION-AGUJA 69 P.K . 274,113, U;2445;TARRAGONA CLASIFICACION-AGUJA 69 P.K . 274,113, U;0,;0,5;624;2 ;AG.CLAS.KM 100.4 - TARRAGONA;;;En Servicio/Mantenible;107454744;026240020;TARRAGONA-MERCADERIES-TARRAGONA                                                                                                 ;0,;1,
14113;Martorell - VIA;TRMV - 72210 CASTELLBISBAL - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;3110;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;76,564;76,837;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455051;022400075;CASTELLBISBAL-CASTELLBISBAL-AGUJAS RUBI                                                                                         ;76,837;79,686
14113;Martorell - VIA;TRMV - 72300 MOLINS DE REI - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;3110;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, II;84,388;85,732;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455056;022400130;MOLINS DE REI-L HOSPITALET DE LLOBREGAT                                                                                         ;85,307;95,197
14113;Martorell - VIA;TRMV - 72501 RUBI - AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);5,632;6,812;246;2 ;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;;;En Servicio/Mantenible;107455123;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
12111;Huesca - VIA;TRMV - 74204 AYERBE (35,907) - 74205 RIGLOS-CONCILIO (41,194) - HOYA DE HUESCA-JACA, U;2510;HOYA DE HUESCA-JACA, U;35,907;41,194;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107454777;022040030;AYERBE-SANTA MARIA Y LA PEÑA                                                                                                    ;34,96;53,594
14116;Vic - VIA;TRMV - 77003 SANTA PERPETUA DE MOGODA - MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;14,829;15,829;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455275;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14117;Ripoll - VIA;TRMV - 77114 LA FARGA DE BEBIE (APD) (97,456) - 77200 RIPOLL (105,048) - VIC-RIPOLL, U;3600;VIC-RIPOLL, U;97,456;105,048;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455314;022220060;LA FARGA DE BEBIE-RIPOLL                                                                                                        ;96,956;105,586
14120;Girona - VIA;TRMV - 79300 GIRONA (206,964) - 79301 CELRA (214,22) - BIF. AIGUES -PORT BOU-CERBERE,I;200071;BIF. AIGUES -PORT BOU-CERBERE,I;206,964;214,22;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107458149;022700130;GIRONA-VILAMALLA                                                                                                                ;205,572;241,627
12106;Zaragoza - VIA;TRMV - A7083 LA CARTUJA-AGUJA KM. 23,3 - RONDA SUR  (BIF. TERUEL - BIF. LA CARTUJA), U;200289;RONDA SUR  (BIF. TERUEL - BIF. LA CARTUJA), U;22,861;23,861;214;2 ;CIM ZARAGOZA-LA CARTUJA;;;En Servicio/Mantenible;107458496;022140060;LA CARTUJA-AGUJA KM. 23,3-LA CARTUJA                                                                                            ;23,361;24,164
12104;Calatayud - VIA;TRMV - 70604 SABIÑAN (260,049) - 70605 MORES (263,303) - S. FERNANDO-MIRAFLORES, I (G1);200010;S. FERNANDO-MIRAFLORES, I (G1);260,049;263,303;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107457927;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12106;Zaragoza - VIA;TRMV - 70805 ZARAGOZA  PLAZA - BIF. PLAZA AG. KM 1,4 - ZARAGOZA PLAZA (VIA CONTORNO), U;200266;BIF. PLAZA AG. KM 1,4 - ZARAGOZA PLAZA (VIA CONTORNO), U;5,1;6,318;218;2 ;BIF. PLAZA - ZARAGOZA-PLAZA;;;En Servicio/Mantenible;107458450;022180020;BIF.PLAZA-AG.KM.1,4-ZARAGOZA-PLAZA                                                                                              ;2,863;6,318
12108;Caspe - VIA;TRMV - 71200 LA PUEBLA DE HIJAR (413,035) - 71201 SAMPER (421,587) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;413,035;421,587;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454700;022100060;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;412,652;422,143
12108;Caspe - VIA;TRMV - 71201 SAMPER (17,726) - CT712 CENTRAL TERMICA (21,5) - SAMPER-CENTRAL TERMICA, U;2430;SAMPER-CENTRAL TERMICA, U;17,726;21,5;892;2 ;RAMALES DE LA LINEA MIRAFLORES - TARRAGONA;;;En Servicio/Mantenible;107454740;;;;
13114;Mora La Nova- VIA;TRMV - 71300 MORA LA NOVA (531,586) - 71301 ELS GUIAMETS (540,115) - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;531,586;540,115;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454712;022100120;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
13112;S. Vicenç de Calders - VIA;TRMV - 71701 SITGES (643,64) - 71703 GARRAF (651,295) - RODA DE BARA-BARCELONA SANTS, I;200050;RODA DE BARA-BARCELONA SANTS, I;643,64;651,295;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107458052;022000510;SITGES-CASTELLDEFELS                                                                                                            ;643,3;658,947
14113;Martorell - VIA;TRMV - 72206 LAVERN-SUBIRATS - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;55,86;56,86;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455002;022400030;VILAFRANCA DEL PENEDES-SANT SADURNI D ANOIA                                                                                     ;48,278;60,057
14113;Martorell - VIA;TRMV - 72211 EL PAPIOL (APD) - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;81,5;82,498;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455012;022400120;EL PAPIOL-MOLINS DE REI                                                                                                         ;81,998;85,307
14113;Martorell - VIA;TRMV - 72302 SANT JOAN DESPI - S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;90,484;91,484;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107455015;022400130;MOLINS DE REI-L HOSPITALET DE LLOBREGAT                                                                                         ;85,307;95,197
