EQM1 Código;EQM1;EQM2 Código;EQM2;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Tipo;Estado Elemento Inventario;Modelo;Descripción Elemento Inventario;Escape;Entreeje (sólo escapes) (mm);Posicionado en Curva;Orientación;Mano;Fecha de Modificación;Coordenada X ED50-HUSO 30 EXTENDIDO;Coordenada Y ED50-HUSO 30 EXTENDIDO;Id. Inventario;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
14120;Girona - VIA;;;DS-15-79206 (GIRONA-MERCADERIES);86320;VIA 12 DE GIRONA-MERCADERIES;202,273;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;;No;;No;Talón;Izquierda;28/10/2024;;;100674545;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,273;202,871
12106;Zaragoza - VIA;;;DS-16-70803 (C.I.M. DE ZARAGOZA);200275;BIF. CIM ZARAGOZA-CAMBIADOR-ZARAGOZA D.;335,407;;290;2 ;CIM-AGJ KM. 337,1-CAMB. ZARAGOZA-DELICIAS;;En Servicio/Mantenible;;APARATO DE VIA. DESVIO;No;;No;Punta;Izquierda;06/06/2022;67230168,;461543034,;100682127;CIM-AG. KM.337,1-CBDOR-ZARAG-DELC                                                                                               ;335,407;337,395
14120;Girona - VIA;;;DS-16-79206 (GIRONA-MERCADERIES);997287;VIA 4M2 CONVENCION DE GIRONA-MERCADERIES;202,99;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;;No;;No;Punta;Derecha;28/10/2024;;;970344;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,919;203,5
14120;Girona - VIA;;;DS-17-79206 (GIRONA-MERCADERIES);86320;VIA 12 DE GIRONA-MERCADERIES;202,31;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;;No;;No;Talón;Izquierda;28/10/2024;;;970364;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,273;202,871
14120;Girona - VIA;;;DS-18-79206 (GIRONA-MERCADERIES);86314;VIA 6 DE GIRONA-MERCADERIES;202,957;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-D;;No;;No;Punta;Derecha;28/10/2024;;;959063;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,151;202,99
14120;Girona - VIA;;;DS-19-79206 (GIRONA-MERCADERIES);86314;VIA 6 DE GIRONA-MERCADERIES;202,31;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;;No;;No;Talón;Izquierda;28/10/2024;;;100686007;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,151;202,99
12104;Calatayud - VIA;;;DS-2-70603 (PARACUELLOS-SABIÑAN);200010;S. FERNANDO-MIRAFLORES, I (G1);257,374;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;13/09/2012;61983413,;458728473,03;100680671;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
13113;Reus - VIA;;;DS-2-71307 (LES BORGES DEL CAMP);2400;MIRAFLORES-REUS, U;571,344;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-D;DS-2-LES BORGES DEL CAMP;No;;No;Punta;Derecha;14/12/2015;83694176,93;456506406,7;100668772;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
14111;L Hospitalet - VIA;;;DS-2-71901 (BARCELONA-CAN TUNIS);996216;VIA 20 DE BARCELONA-CAN TUNIS;19,986;;238;2 ;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;;En Servicio/Mantenible;;;No;;No;Talón;Izquierda;24/04/2017;;;961586;RIU LLOBREGAT-BARCELONA-CAN TUNIS                                                                                               ;18,562;21,29
14113;Martorell - VIA;;;DS-2-72501 (RUBÍ CAN VALLHONRAT);3160;AG. 19 CASTELLBISBALL AG. LLOBREGAT-AG. PK. 21/5, II (ANCHO MIXTO);6,812;;246;2 ;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;;En Servicio/Mantenible;DMRDH-G-60-250-0,11-CR-D-TC;;Sí;;No;Talón;Derecha;11/10/2024;92117537,2;460409341,03;100686099;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,293;13,475
13116;Borges Blanques- VIA;;;DS-2-73003 (LES BORGES BLANQUES);200030;LERIDA-LA PLANA PICAMOIXONS, U;24,337;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-318-0,09-CR-D;Les Borges Blanques Desvio 2;No;;No;Punta;Derecha;17/04/2014;82286314,96;460467268,42;100669362;PUIGVERD DE LLEIDA-ARTESA-VINAIXA                                                                                               ;11,619;40,429
13122;Monzon - VIA;;;DS-2-78303 (TAMARITE-ALTORRICON);200020;S. JUAN DE MOZARRIFAR-LERIDA, U;148,691;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-318-0,09-CR-I;Tamarite Desvio 2;No;;No;Punta;Izquierda;13/02/2025;78025621,75;463118427,18;100672381;BINEFAR-ALMACELLES                                                                                                              ;138,317;159,314
14112;Montcada Bifurcaçiò - VIA;;;DS-2-78800 (MONTCADA-BIFURCACIO);2810;MANRESA-MONTCADA BIF. - BIF.VILANOVA, II;355,762;;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;En Servicio/Mantenible;;;No;;;Punta;Izquierda;16/05/2024;93321703,24;460493195,06;100685408;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;351,157;356,707
14119;Granollers Centre- VIA;;;DS-2-79203 (CALDES DE MALAVELLA);200071;BIF. AIGUES -PORT BOU-CERBERE,I;190,004;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P1-60-318-0,09-CR-D-TC;;Sí;;No;Talón;Derecha;28/10/2024;98209693,36;464913217,35;100679323;MAÇANET-MASSANES-FORNELLS DE LA SELVA                                                                                           ;176,462;200,4
12106;Zaragoza - VIA;;;DS-2/4-04040 (ZARAGOZA DELICIAS);200100;RICLA-ALMUNIA-ZARAGOZA DELICIAS, II;338,501;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-V-60-1.500-0,042-CR-D-TC;;Sí;;No;Punta;Derecha;23/03/2010;67331672,08;461462573,23;100680633;CIM-AG. KM.337,1-ZARAGOZA DELICIAS                                                                                              ;337,1;339,984
14120;Girona - VIA;;;DS-20-79206 (GIRONA-MERCADERIES);86314;VIA 6 DE GIRONA-MERCADERIES;202,92;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-D;;No;;No;Punta;Derecha;28/10/2024;;;970348;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,151;202,99
14120;Girona - VIA;;;DS-21-79206 (GIRONA-MERCADERIES);86316;VIA 8 DE GIRONA-MERCADERIES;202,354;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;;No;;No;Talón;Izquierda;28/10/2024;;;959027;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,31;202,88
14120;Girona - VIA;;;DS-22-79206 (GIRONA-MERCADERIES);997285;VIA 4/2 ANCHO UIC DE GIRONA-MERCADERIES;202,919;;270;2 ;CERBERE - BIF. ARAGO;;En Servicio/Mantenible;DRIIH-G-60-250-0,11-CC-D-TC;;Sí;;No;Talón;Derecha;28/10/2024;;;959010;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,919;202,999
14120;Girona - VIA;;;DS-24-79206 (GIRONA-MERCADERIES);86314;VIA 6 DE GIRONA-MERCADERIES;202,88;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-D;;No;;No;Punta;Derecha;28/10/2024;;;970352;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,151;202,99
12106;Zaragoza - VIA;;;DS-25-70803 (C.I.M. DE ZARAGOZA);200275;BIF. CIM ZARAGOZA-CAMBIADOR-ZARAGOZA D.;336,363;;290;2 ;CIM-AGJ KM. 337,1-CAMB. ZARAGOZA-DELICIAS;;En Servicio/Mantenible;;;No;;;Talón;Izquierda;28/10/2014;67207099,76;461560326,18;955658;CIM-AG. KM.337,1-CBDOR-ZARAG-DELC                                                                                               ;335,407;337,395
14120;Girona - VIA;;;DS-26-79206 (GIRONA-MERCADERIES);86319;VIA 10 DE GIRONA-MERCADERIES;202,871;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-D;;No;;No;Punta;Derecha;28/10/2024;;;970356;FORNELLS DE LA SELVA-GIRONA-MERCADERIES                                                                                         ;202,354;202,92
12106;Zaragoza - VIA;;;DS-27-70803 (C.I.M. DE ZARAGOZA);200295;AGUJA PK 337,1- AGUJA PK 0,7 (RAMAL DELICIAS - RONDA SUR), U;0,;0,;284;2 ;CIM AGUJA KM. 337,1-CIM AGUJA KM. 0,7;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-500-0,075-CR-D;;No;;No;Punta;Derecha;21/02/2014;67227604,;461545073,;100680628;CIM-AG. KM.337,1-CIM-AGUJA KM.0,7                                                                                               ;0,;0,56
12106;Zaragoza - VIA;;;DS-29-70803 (C.I.M. DE ZARAGOZA);200100;RICLA-ALMUNIA-ZARAGOZA DELICIAS, II;336,326;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-500-0,075-CR-D;;Sí;;No;Talón;Derecha;17/12/2019;67165864,08;461593512,25;100680625;C.I.M. DE ZARAGOZA-CIM-AG. KM.337,1                                                                                             ;335,563;337,1
12106;Zaragoza - VIA;;;DS-2I-70803 (C.I.M. DE ZARAGOZA);200275;BIF. CIM ZARAGOZA-CAMBIADOR-ZARAGOZA D.;337,3;;290;2 ;CIM-AGJ KM. 337,1-CAMB. ZARAGOZA-DELICIAS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,11-CC-D-TC;APARATO DE VIA. DESVIO;No;;No;Talón;Derecha;06/06/2022;67243780,72;461531852,2;986102;CIM-AG. KM.337,1-CBDOR-ZARAG-DELC                                                                                               ;335,407;337,395
12104;Calatayud - VIA;;;DS-3-70603 (PARACUELLOS-SABIÑAN);200010;S. FERNANDO-MIRAFLORES, I (G1);258,005;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;Desvio nº 3 Estación de Paracuellos;No;;;Talón;Izquierda;13/09/2012;61977705,75;458774534,03;100674147;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
13113;Reus - VIA;;;DS-3-71307 (LES BORGES DEL CAMP);2400;MIRAFLORES-REUS, U;572,076;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-D;DS-3-LES BORGES DEL CAMP;No;;No;Talón;Derecha;14/12/2015;83763888,57;456527508,43;100668773;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
14111;L Hospitalet - VIA;;;DS-3-71901 (BARCELONA-CAN TUNIS);3190;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);22,386;;238;2 ;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;Desvío mixto 2 anchos con corazón de punta fija;En Servicio/Mantenible;DMRD-B1-54-190-0,11-CR-D;;No;;No;;;15/05/2024;93051384,09;459052692,05;962079;BARCELONA-CAN TUNIS-BARCELONA-MORROT                                                                                            ;20,5;25,735
14113;Martorell - VIA;;;DS-3-72501 (RUBÍ CAN VALLHONRAT);3150;AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO);5,701;;246;2 ;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;;En Servicio/Mantenible;DMRIH-G-60-250-0,11-CR-I-TC;;Sí;;No;Punta;Izquierda;11/10/2024;92001378,75;460410091,06;100686132;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,129;13,475
14119;Granollers Centre- VIA;;;DS-3-72507 (BIF. NUDO DE MOLLET);3150;AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO);21,405;;246;2 ;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;;En Servicio/Mantenible;DMRIH-G-60-250-0,11-CR-I-TC;;Sí;;No;Talón;Izquierda;11/11/2024;93364115,18;461056241,37;959609;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,744
13116;Borges Blanques- VIA;;;DS-3-73003 (LES BORGES BLANQUES);200030;LERIDA-LA PLANA PICAMOIXONS, U;25,166;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-318-0,09-CR-I;Les Borges Blanques Desvio 3;No;;No;Talón;Izquierda;17/04/2014;82419549,63;460380798,22;100669363;PUIGVERD DE LLEIDA-ARTESA-VINAIXA                                                                                               ;11,619;40,429
13122;Monzon - VIA;;;DS-3-78303 (TAMARITE-ALTORRICON);200020;S. JUAN DE MOZARRIFAR-LERIDA, U;149,504;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-318-0,09-CR-I;Tamarite Desvio 3;No;;No;Talón;Izquierda;13/02/2025;78095094,94;463067696,37;100672382;BINEFAR-ALMACELLES                                                                                                              ;138,317;159,314
14112;Montcada Bifurcaçiò - VIA;;;DS-3-78800 (MONTCADA-BIFURCACIO);2810;MANRESA-MONTCADA BIF. - BIF.VILANOVA, II;357,113;;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-B1-54-320/417-0,09-CR-D;;No;;;Talón;Derecha;16/05/2024;93259803,95;460383116,08;100685148;MONTCADA-BIFURCACIO-BIF.VILANOVA                                                                                                ;356,707;365,216
14119;Granollers Centre- VIA;;;DS-3-79203 (CALDES DE MALAVELLA);86412;VIA 3 DE CALDES DE MALAVELLA;188,8;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P1-60-318-0,09-CR-D-TC;;Sí;;No;Talón;Derecha;14/11/2024;;;1587735;MAÇANET-MASSANES-FORNELLS DE LA SELVA                                                                                           ;188,732;189,392
12106;Zaragoza - VIA;;;DS-31-70803 (C.I.M. DE ZARAGOZA);85193;VIA 8 DE CIM DE ZARAGOZA;336,276;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;;No;;No;Talón;Derecha;28/10/2014;;;100680630;CASETAS-C.I.M. DE ZARAGOZA                                                                                                      ;335,407;336,321
12106;Zaragoza - VIA;;;DS-35-70803 (C.I.M. DE ZARAGOZA);200010;S. FERNANDO-MIRAFLORES, I (G1);336,237;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-500-0,075-CR-D;;Sí;;No;Punta;Derecha;21/02/2014;67185211,54;461579371,5;100682353;C.I.M. DE ZARAGOZA-CIM-AG. KM.337,1                                                                                             ;335,563;337,1
12106;Zaragoza - VIA;;;DS-37-70803 (C.I.M. DE ZARAGOZA);200100;RICLA-ALMUNIA-ZARAGOZA DELICIAS, II;336,195;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-500-0,075-CR-D;;No;;No;Punta;Derecha;21/02/2014;67154824,31;461601867,24;100680632;C.I.M. DE ZARAGOZA-CIM-AG. KM.337,1                                                                                             ;335,563;337,1
12104;Calatayud - VIA;;;DS-4-70603 (PARACUELLOS-SABIÑAN);200010;S. FERNANDO-MIRAFLORES, I (G1);257,419;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;Desvio nº4 de la Estación de Paracuellos;No;;;Punta;Izquierda;13/09/2012;61983696,53;458731161,57;100674148;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
13113;Reus - VIA;;;DS-4-71307 (LES BORGES DEL CAMP);2400;MIRAFLORES-REUS, U;571,62;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;DS-4-LES BORGES DEL CAMP;No;;No;Punta;Izquierda;14/12/2015;83724878,78;456512357,17;100668774;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
14111;L Hospitalet - VIA;;;DS-4-71901 (BARCELONA-CAN TUNIS);996217;VIA 22 DE BARCELONA-CAN TUNIS;20,061;;238;2 ;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-I;;No;;No;Punta;Izquierda;09/01/2015;;;961747;RIU LLOBREGAT-BARCELONA-CAN TUNIS                                                                                               ;19,952;21,472
14113;Martorell - VIA;;;DS-4-72501 (RUBÍ CAN VALLHONRAT);3150;AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO);6,745;;246;2 ;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;;En Servicio/Mantenible;DMRDH-G-60-250-0,11-CR-D-TC;;Sí;;No;Talón;Derecha;11/10/2024;92111048,;460407556,;100686098;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,129;13,475
13116;Borges Blanques- VIA;;;DS-4-73003 (LES BORGES BLANQUES);200030;LERIDA-LA PLANA PICAMOIXONS, U;24,376;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-318-0,09-CR-I;Les Borges Blanques Desvio 4;No;;No;Punta;Izquierda;17/04/2014;82302387,88;460456807,12;100669364;PUIGVERD DE LLEIDA-ARTESA-VINAIXA                                                                                               ;11,619;40,429
13122;Monzon - VIA;;;DS-4-78303 (TAMARITE-ALTORRICON);200020;S. JUAN DE MOZARRIFAR-LERIDA, U;148,727;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-318-0,09-CR-D;Tamarite Desvio 4;No;;No;Punta;Derecha;13/02/2025;78029549,56;463115605,96;100672383;BINEFAR-ALMACELLES                                                                                                              ;138,317;159,314
14112;Montcada Bifurcaçiò - VIA;;;DS-4-78800 (MONTCADA-BIFURCACIO);2800;MANRESA-MONTCADA BIF.- BIF.VILANOVA, I;355,834;;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;En Servicio/Mantenible;;;No;;;Talón;Izquierda;16/05/2024;93321116,12;460486199,55;100685221;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;351,157;356,707
14119;Granollers Centre- VIA;;;DS-4-79203 (CALDES DE MALAVELLA);200131;BIF. AIGUES-POR BOU-CERBERE,II;189,927;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P1-60-318-0,09-CR-D-TC;;No;;No;Talón;Derecha;12/11/2024;98207255,81;464906319,09;100672100;MAÇANET-MASSANES-FORNELLS DE LA SELVA                                                                                           ;176,462;200,4
12106;Zaragoza - VIA;;;DS-4/2-04040 (ZARAGOZA DELICIAS);200010;S. FERNANDO-MIRAFLORES, I (G1);338,66;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;;Sí;;No;Punta;Derecha;23/03/2010;67343140,97;461453659,53;100680634;CIM-AG. KM.337,1-ZARAGOZA DELICIAS                                                                                              ;337,1;339,388
